# GM,diameter,a,e,i,om,w,ma
,,,1.0,138.78,339.97,58.93,
,,,1.0,142.99,357.56,87.80,
,,,1.0,143.80,0.41,79.27,
,,,1.0,143.98,1.57,78.64,
,,,1.0,144.20,0.27,79.44,
,,,1.0,143.87,358.75,74.59,
,,,1.0,143.90,359.26,76.86,
,,,1.0,144.33,358.17,76.62,
,,,1.0,144.52,357.64,77.65,
,,,1.0,142.88,5.66,86.77,
,,,1.0,67.07,100.84,66.16,
,,,1.0,143.70,10.75,87.14,
,,,1.0,144.58,357.19,76.34,
,,,1.0,145.44,5.39,92.66,
,,,1.0,148.31,353.81,79.60,
,,1931.013662716484,.9987061728793264,84.87893745266958,180.1863431772802,276.5969144772994,359.999239487954
,,11.98894287969901,.6309376919269437,7.228671609562602,57.7620278648844,12.95394791724092,356.9031019300438
,,,1.0,137.33,319.52,53.25,
,,,1.0,145.39,3.09,82.84,
,,,1.0,71.68,74.91,55.57,
,,,1.0,144.43,10.23,87.04,
,,,1.0,144.51,1.57,81.79,
,,,1.0,146.57,356.90,81.23,
,,,1.0,144.88,4.96,82.81,
,,,1.0,144.37,358.99,77.01,
,,,1.0,144.00,8.59,93.66,
,,257.6478711033521,.989617976818166,31.11946785338356,335.7241990172002,253.4034629065696,359.9486358811816
,,,1.0,144.58,5.89,84.76,
,,,1.0,143.44,7.96,85.84,
,,,1.0,142.54,4.03,81.88,
,,,1.0,146.74,351.91,76.77,
,,,1.0,145.10,0.34,80.60,
,,,1.0,145.17,0.02,80.94,
,,,1.0,146.33,357.76,79.12,
,,,1.0,144.40,6.68,84.93,
,,,1.0,144.18,359.31,79.41,
,,-4130.456500446573,1.000245796580833,134.7933226625431,66.0268995598444,174.1152998829181,-.0002186555119781973
,,5.799453037545093,.7069120438227606,19.0053606053038,154.05559226,230.5867884786468,18.64611023166835
,,17989.46639723203,.9998262187172564,127.0746917261811,113.570606746035,133.5145135919945,359.9999523503283
,,583.8486158297101,.9989873327772469,152.7046320031656,226.7905322007733,292.6908941349947,359.9931255022823
,,,1.0,145.02,311.44,41.35,
,,,1.0,146.60,323.33,51.84,
,,,1.0,140.72,14.66,90.07,
,,6.334718700505952,.5585605151286649,26.49159498558765,301.0454629319366,186.9859576448396,359.820386954604
,,,1.0,42.61795466051777,255.2419526184071,101.2894130362497,
,,251.9599749090672,.9928386465672322,30.62940835386486,318.6635140306808,187.4181017635637,359.968481376658
,,,1.0,137.00,28.68,102.11,
,,,1.0,139.23,25.84,99.85,
,,,1.0,143.31,14.95,92.11,
,,,1.0,139.89,20.39,95.78,
,,,1.0,144.58,1.53,78.55,
,,,1.0,143.15,6.34,85.18,
,,,1.0,143.38,346.90,67.67,
,,,1.0,136.77,332.65,58.64,
,,,1.0,72.63,74.20,56.92,
,,,1.0,145.24,344.66,65.84,
,,-29448.42291341036,1.000168029759608,69.5638145248335,154.2873457031811,335.5192000672245,2.832297925475757E-5
,,,1.0,147.08,353.37,72.22,
,,,1.0,144.50,350.75,71.50,
,,,1.0,145.46,4.13,82.74,
,,,1.0,145.67,3.67,82.31,
,,,1.0,144.69,335.09,56.71,
,,,1.0,146.07,347.22,66.97,
,,,1.0,144.83,344.25,65.39,
,,,1.0,144.09,6.79,86.02,
,,,1.0,146.99,343.29,61.71,
,,,1.0,146.32,4.61,83.24,
,,,1.0,144.77,4.81,83.60,
,,,1.0,143.82,8.37,86.64,
,,,1.0,144.29,354.98,74.48,
,,,1.0,145.66,354.78,73.96,
,,,1.0,142.60,13.47,91.97,
,,,1.0,144.40,353.01,72.84,
,,,1.0,145.38,2.44,80.93,
,,,1.0,70.57,70.67,57.64,
,,,1.0,144.23,284.70,48.06,
,,5.829488893147911,.5809719057579803,12.37484233335032,77.78542946104065,46.90902621353559,1.19284548743097
,,737.2415903938067,.9959648001710428,27.49526762759483,14.86885780748364,205.9972181943536,359.9917360681077
,,,1.0,143.99,353.31,73.54,
,,,1.0,145.33,4.43,82.53,
,,,1.0,144.46,6.24,84.98,
,,7.028334234757202,.462250758337214,8.674701984097734,276.1174096256346,179.4659236328019,.49520195439859
,,,1.0,144.03,358.07,77.76,
,,,1.0,143.82,6.02,82.52,
,,,1.0,144.91,346.22,69.50,
,,,1.0,138.61,334.57,57.91,
,,,1.0,70.99,309.40,3.33,
,,,1.0,144.75,355.56,73.58,
,,,1.0,142.71,356.18,78.57,
,,,1.0,72.77,73.19,58.50,
,,,1.0,144.05,0.21,80.07,
,,,1.0,122.22,285.89,338.86,
,,,1.0,144.81,5.56,83.83,
,,-1092971.683846167,1.000008045396386,41.50596675666902,171.084871375496,340.1446897691796,3.166527618020834E-7
,,55.88932776873455,.977711138582276,178.6180078633341,297.1256021242025,65.13097550217172,.2185729711349223
,,651.9494072232389,.9920101645906669,45.9202194776224,148.4295593345311,309.0941374605891,.01079357952227502
,,,1.0,144.23,357.19,76.68,
,,,1.0,144.24,355.51,75.88,
,,65.00054138830835,.9802176607285894,174.3939986156042,153.8265498688575,7.101904137775406,359.9927957242817
,,1333.408826936133,.9991803423063073,95.88296486086807,232.4318674419277,340.533898322941,.0009817259831152794
,,,1.0,144.36,356.73,77.26,
,,,1.0,145.42,0.56,63.86,
,,-4679.057680391525,1.000085994656018,116.0820560803464,172.8866442298644,153.7109378265983,-.0004396166203348303
,,,1.0,144.00,359.24,79.02,
,,,1.0,138.39,337.83,60.61,
,,,1.0,71.41,76.09,55.09,
,,,1.0,144.45,5.76,77.24,
,,-1782.971803987006,1.001484141497791,88.35869901249832,78.99208512284348,224.0218434992564,-.004116334231221909
,,,1.0,144.32,3.25,83.71,
,,49.82208301786071,.9716901175219284,52.19103063032247,203.7718277548188,319.3027012551166,.1848221654020217
,,,1.0,139.51,8.21,78.85,
,,,1.0,143.78,1.05,80.36,
,,,1.0,144.28,8.55,84.75,
,,,1.0,144.54,1.83,85.57,
,,,1.0,144.38,357.26,76.55,
,,,1.0,143.75,0.72,79.42,
,,,1.0,72.59,73.87,56.99,
,,,1.0,144.06,0.42,79.56,
,,,1.0,144.37,6.02,84.69,
,,,1.0,143.87,0.66,79.89,
,,,1.0,143.82,358.87,77.23,
,,,1.0,145.18,2.22,82.60,
,,,1.0,138.32,20.64,97.49,
,,,1.0,142.32,8.79,83.52,
,,,1.0,144.67,4.42,82.86,
,,,1.0,144.38,9.48,87.28,
,,,1.0,142.26,18.31,90.08,
,,-3037.397402147605,1.001767491198619,89.8403800755961,65.52269194257843,93.72208623164263,.001798345640867816
,,435.7407084980567,.9787968993482121,108.4325168652468,294.660221860439,51.97574350677803,.008912087729697994
,,7.178524871375155,.6839804493496225,7.619740193418585,189.8537663420858,345.6769563259165,359.3114437548213
,,-1658.824730171804,1.001236258450477,16.30058230585945,263.2526897531247,23.59350641044736,-.001104510478971097
,,-1207.122134066499,1.002922519915798,98.62623169257543,68.51638321267835,162.4150513844793,.0009230441555338068
,,49.15274955588096,.9766208669695965,64.88353133513537,193.7388759687059,255.5829815227559,.1259652852878475
,,223.6987679000903,.9846535094132141,105.0639406549444,298.075102401837,337.1409123716168,.003099251937008037
,,,1.0,140.36,6.91,82.04,
,,,1.0,143.86,1.23,80.55,
,,,1.0,143.58,357.17,76.94,
,,,1.0,143.61,9.17,86.43,
,,,1.0,142.27,6.82,84.11,
,,,1.0,72.52,73.94,56.89,
,,,1.0,143.98,10.78,88.29,
,,,1.0,143.91,10.93,87.64,
,,,1.0,141.95,14.31,89.16,
,,,1.0,143.81,6.64,84.51,
,,,1.0,144.05,5.69,83.57,
,,,1.0,143.17,9.71,87.35,
,,,1.0,125.18,12.41,80.93,
,,,1.0,141.43,307.96,36.12,
,,,1.0,139.84,16.27,87.87,
,,,1.0,140.33,15.52,91.71,
,,,1.0,144.627,4.137,83.377,
,,,1.0,144.542,4.824,83.803,
,,,1.0,141.03,12.48,89.08,
,,,1.0,146.66,340.06,61.04,
,,,1.0,143.02,10.65,88.47,
,,,1.0,144.79,1.29,80.55,
,,,1.0,143.53,8.56,87.08,
,,,1.0,143.46,8.62,86.73,
,,,1.0,143.63,1.26,81.49,
,,,1.0,145.30,4.55,83.35,
,,,1.0,125.73,33.95,106.53,
,,,1.0,144.668,4.336,83.457,
,,1564.375640224552,.9952219604258939,139.7214187695359,326.8086011588384,52.63189177441002,.0007219605222587324
,,5360.308439893734,.9993393943782769,80.94565133479732,357.2828315801391,220.6688116053092,359.9995038333875
,,171.446207917116,.979767653418359,161.7608555928724,41.62097453607408,125.7395336476357,359.992700332495
,,,1.0,144.60,4.52,83.44,
,,,1.0,154.15,14.62,120.01,
,,,1.0,124.45,42.43,115.18,
,,,1.0,144.63,342.27,62.91,
,,,1.0,82.04,288.26,228.58,
,,,1.0,145.79,353.21,73.34,
,,,1.0,145.31,3.72,82.79,
,,72415.00007135335,.9999832595682161,178.3736106875807,338.53521460,136.8622575046398,359.9999981974103
,,,1.0,144.26,354.50,74.60,
,,,1.0,143.64,2.68,82.35,
,,,1.0,144.43,357.31,77.01,
,,,1.0,144.60,8.43,86.64,
,,,1.0,143.16,5.45,84.64,
,,-595.2835999139409,1.004832511708192,24.38138151248524,116.2336085501907,159.3984401089087,.001948589271906221
,,,1.0,139.85,24.28,102.61,
,,,1.0,144.04,357.02,76.80,
,,,1.0,119.2127081416133,187.0873203389491,90.19858511622719,
,,,1.0,81.98039834755272,5.901864271252296,282.0993434979309,
,,5.593632313453447,.6712303064945121,10.23844981230955,172.2489617968742,163.1502160140487,1.573405261647186
,,-9454.117293866555,1.000238170243923,65.65049174650157,149.4126758216975,2.092756908862635,-4.961084905425576E-5
,,,1.0,144.69,3.15,81.40,
,,,1.0,143.42,10.25,90.34,
,,,1.0,144.34,358.48,76.98,
,,,1.0,144.50,5.39,83.89,
,,,1.0,143.93,0.80,80.01,
,,,1.0,144.40,359.06,78.34,
,,6.024335019482472,.2776081420523336,7.87706634350229,181.6649145982371,175.0681361302503,6.988631208777594
,,3.438494917242431,.5737076704556389,1.433868570670884,8.822574300456898,353.0472284297767,6.078830816779082
,,4.28041144442244,.4159769607489224,3.800986995742656,30.08338474978838,312.1806648870651,9.27899378823882
,,5.84761811815059,.6714277317998577,20.22567720161739,87.50265276912332,282.8698488992855,1.583250807724969
,,,1.0,139.74,345.79,81.72,
,,,1.0,132.44,324.07,49.04,
,,,1.0,145.01,2.76,76.13,
,,,1.0,143.54,0.47,82.87,
,,,1.0,75.80,73.16,55.74,
,,3.79887024906496,.3433861588491829,5.973081811906361,141.6189379193169,245.4258443052078,350.8363051489168
,,12.54770629157038,.5570560569859299,16.86304590728255,296.2531041445397,210.4704047068441,357.4741195381554
,,,1.0,143.99,357.06,82.92,
,,,1.0,138.08,325.85,57.15,
,,,1.0,144.691,7.746,85.903,
,,,1.0,144.82,4.32,83.22,
,,,1.0,143.36,354.14,79.38,
,,,1.0,144.78,3.61,81.66,
,,,1.0,144.10,358.39,76.07,
,,,1.0,144.08,358.88,80.06,
,,,1.0,116.94,178.66,141.10,
,,4036.45666022973,.9997600611403082,117.6424375767904,111.4332956245383,233.7551244306898,359.9999556873789
,,3.09044443697569,.7748340854540736,9.895275618794958,3.994965764768138,358.5515716051086,9.973973942975283
,,5.250738041522367,.6174199052757361,23.87145859457938,37.22715825345838,42.51735174583587,9.689296555737503
,,46.87954351443507,.9136242840667617,45.61520884286482,109.8430665744063,34.41655407304464,359.627724082325
,,4.490091300445547,.5028611749619009,22.15091578209085,102.6332785075591,335.8632526382441,12.46711996589385
,,,1.0,144.14,358.34,79.36,
,,,1.0,144.44,359.12,77.13,
,,,1.0,144.17,358.46,79.49,
,,,1.0,144.09,358.34,77.63,
,,,1.0,144.21,359.32,81.31,
,,,1.0,145.90,352.14,79.58,
,,,1.0,144.34,9.46,89.33,
,,,1.0,140.92,302.47,44.22,
,,-2331.984592571878,1.001427626088888,157.7866392565201,50.04311488198944,.9270558420082171,.0002271332269645333
,,,1.0,145.80,358.97,82.85,
,,,1.0,145.35,1.80,84.47,
,,,1.0,146.63,356.78,82.12,
,,,1.0,144.93,1.28,85.48,
,,,1.0,73.43,71.48,59.55,
,,,1.0,144.89,3.14,82.82,
,,,1.0,146.59,356.28,82.07,
,,,1.0,144.07,358.78,77.89,
,,,1.0,145.74,354.13,75.73,
,,,1.0,143.48,5.11,81.95,
,,,1.0,143.66,0.95,79.51,
,,4.967523600618132,.4611653309388188,10.78944517311796,8.186533869266382,51.45457848273213,358.9744715503282
,,4.068129540185113,.3178976401449765,2.470891630241934,99.86470218080072,278.509673711798,13.35255465803958
,,,1.0,145.17,4.56,84.82,
,,,1.0,144.063,357.856,78.117,
,,,1.0,143.82,359.55,77.95,
,,,1.0,147.63,352.82,79.45,
,,,1.0,143.77,1.81,80.55,
,,,1.0,147.61,348.03,74.84,
,,,1.0,144.36,9.61,87.15,
,,,1.0,76.95,73.51,59.68,
,,,1.0,144.10,6.22,84.35,
,,5.411347908045612,.5022748249377793,12.32464692742747,164.0539374125585,277.724671024565,357.9022256449824
,,,1.0,140.62,18.14,89.22,
,,,1.0,143.86,1.12,77.56,
,,,1.0,141.15,11.32,86.39,
,,12194.41420331768,.9996028729186953,86.99476437450332,59.74437449503484,75.01993307927117,359.9998232924877
,,-4429.236716961684,1.000191841611794,9.889868093013884,334.5298113113664,306.5474666634279,-9.994106017436343E-5
,,-10776.91300114759,1.000164855905768,78.67356631401962,73.06947319604346,112.6256205203484,-8.615492423747875E-5
,,,1.0,140.84,21.88,94.25,
,,,1.0,147.89,9.97,90.59,
,,,1.0,142.69,8.13,85.06,
,,,1.0,143.50,2.24,81.13,
,,,1.0,134.92,28.29,94.96,
,,,1.0,138.46,339.67,62.93,
,,,1.0,141.44,12.23,88.07,
,,,1.0,146.86,351.32,72.78,
,,,1.0,145.02,2.55,81.79,
,,,1.0,129.20,156.13,74.32,
,,,1.0,146.74,334.17,55.72,
,,,1.0,142.81,315.29,39.53,
,,,1.0,144.47,5.63,84.51,
,,,1.0,143.37,4.10,82.97,
,,,1.0,140.08,18.68,94.76,
,,,1.0,71.98,73.58,57.26,
,,,1.0,142.94,11.64,89.01,
,,,1.0,136.35,31.85,104.43,
,,,1.0,144.15,356.33,76.70,
,,,1.0,143.29,2.32,81.51,
,,,1.0,132.77,32.67,103.74,
,,,1.0,138.31,305.98,27.73,
,,,1.0,72.47,73.79,56.25,
,,,1.0,142.34,333.02,55.19,
,,-4498.0356802601,1.000742748961772,110.1787084695232,133.0916212963411,357.1324452662269,-.0001645143086095066
,,1210.577318239244,.9965231818915697,98.50320678323024,303.4620313701698,257.6868209789627,359.9993120419127
,,,1.0,144.63,350.64,71.21,
,,,1.0,28.59,82.08,23.03,
,,,1.0,144.01,352.51,73.01,
,,,1.0,141.24,313.80,28.86,
,,,1.0,146.64,359.96,80.31,
,,,1.0,72.77,73.61,56.95,
,,,1.0,140.64,18.61,96.17,
,,,1.0,144.288,6.486,85.219,
,,-2038.230801081695,1.000526507505078,82.54904699541848,277.8820578172979,348.473439734834,-5.488763208709755E-5
,,,1.0,22.28,70.18,33.70,
,,,1.0,136.24,330.27,57.20,
,,,1.0,144.076,358.278,77.796,
,,,1.0,144.10,13.21,88.69,
,,,1.0,145.30,354.15,69.85,
,,101627.5424194194,.9999875787277857,61.78448722306108,307.7824714298148,180.9286376220151,359.9999986963771
,,,1.0,158.24,30.07,332.74,
,,,1.0,138.695,335.566,53.820,
,,,1.0,144.763,3.373,81.431,
,,,1.0,145.163,3.319,77.356,
,,,1.0,143.410,0.847,82.576,
,,,1.0,138.74,334.80,56.72,
,,,1.0,74.32,335.76,38.03,
,,6.170602681041615,.1194139539795052,8.34819068278173,33.4617223856926,82.05485775188906,54.79910683304961
,,,1.0,140.28,15.82,99.09,
,,,1.0,143.49,11.17,90.43,
,,,1.0,143.994,358.785,78.905,
,,,1.0,145.98,15.67,77.24,
,,,1.0,142.25,345.67,70.33,
,,,1.0,70.85,72.50,55.43,
,,,1.0,144.181,6.401,88.122,
,,,1.0,144.27,6.20,90.06,
,,,1.0,143.754,359.835,80.234,
,,10.68698506436372,.5481507124931009,35.03769409235052,189.0223476016046,269.9886518192592,3.50265182204163
,,3738.525933452089,.9985205316521539,105.0765273661901,105.6749493385166,218.0942876515548,2.922730035249075E-5
,,,1.0,13.13,51.85,50.61,
,,,1.0,144.84,7.48,89.02,
,,,1.0,143.75,356.83,74.07,
,,,1.0,143.28,12.08,125.74,
,,,1.0,143.997,357.475,72.788,
,,,1.0,143.941,359.101,76.413,
,,,1.0,66.71,94.56,46.12,
,,-1670.270196410521,1.00270069730502,61.17552864116551,218.2662569626132,80.41509594253829,-.0009993187135993826
,,365.2187576144028,.9890754766884726,72.85630566771123,215.9165058208027,63.70340780000432,359.9648395557649
,,,1.0,144.49,355.34,74.07,
,,,1.0,143.66,359.06,78.00,
,,,1.0,143.60,358.49,77.10,
,,,1.0,14.35,49.13,57.03,
,,51.60662048666948,.9465134367722432,75.49198856318348,34.63097373945036,96.04237028860688,.1610564673008781
,,,1.0,145.29,0.99,84.66,
,,,1.0,144.76,2.69,82.60,
,,,1.0,73.46,72.35,58.57,
,,,1.0,144.96,3.01,83.52,
,,,1.0,142.03,9.59,79.66,
,,,1.0,142.60,10.46,82.98,
,,,1.0,144.78,358.71,78.84,
,,,1.0,145.95,356.87,78.83,
,,166.0672287193344,.9896168954220333,61.78002374703479,273.4196944909856,68.1226707337546,.009551125036933741
,,3.893296896580158,.4125480458453502,25.39754960341866,9.857453821448303,4.397034680459674,344.6437542316098
,,-16.22717585480497,1.027905959863435,87.36959154056582,289.6895429248742,92.17694476619953,-.4991815851182784
,,72.4018926912193,.9728758694809303,93.27057409763721,287.0757043393569,313.3761858460254,.1342693667297663
,,-937.8589067266093,1.002136257924619,44.98836745611487,298.1793239506488,10.70006792799449,.002987681153806251
,,,1.0,145.05,347.71,71.48,
,,,1.0,144.52,4.75,83.91,
,,,1.0,143.21,1.11,79.14,
,,,1.0,72.18,73.31,56.96,
,,,1.0,144.89,6.86,84.81,
,,,1.0,70.94,71.57,57.28,
,,,1.0,138.55,20.06,86.38,
,,,1.0,144.10,356.81,77.57,
,,,1.0,144.85,3.15,83.62,
,,,1.0,145.09,352.07,73.47,
,,6.000689663293179,.6138147332698602,25.86061879702947,217.9840087281293,141.3166581416545,2.641742454065394
,,327.0680996092898,.993850576259694,100.2006521700658,24.1852442579937,101.8167998832838,.01076092714028837
,,973.1159547942415,.9971395888485405,115.521003784618,357.4722037552977,100.8133804287391,359.9968545200001
,,4.498421158245883,.1543834216942035,9.516794015783621,325.8576225333451,27.36553425593202,344.3115684526168
,,8.186392096869556,.6949484948780041,32.26990124859417,47.57267458548817,340.9837262218882,3.615280804573152
,,-2320.590491714234,1.001678931029631,64.31031685535827,357.6769976132617,11.86544312504126,.0002913689324905151
,,593.6247747927312,.9950151295950933,118.6266193634126,9.307700493533341,104.4808389214998,.0006723519961569739
,,8926.032828482492,.9997985410653186,140.70663325,219.7339988471302,340.8552811513204,7.702763778490791E-5
,,3.490344250856611,.5063144157253593,7.749718398753028,325.1517558469835,72.04034716655912,.8010426969768827
,,18.42820062350314,.8964068918001162,43.23793425815202,270.5524648286377,84.1608941723846,359.7322159235792
,,3.568200525464432,.6664314917245078,15.10168964854761,111.3902137586758,203.631090191851,359.4400007238677
,,-7417.153183087286,1.001080998489911,162.7026308700411,54.93760946134435,39.93459929542148,-8.482179393433931E-5
,,4.241864893243271,.2793338148184269,2.079151970772579,291.747859050211,36.10900974742646,203.7253656066075
,,-11003.61891336579,1.00010925562182,56.30368313930325,309.6785252673458,215.8711895701399,-.000106940527782896
,,4.446890597979445,.4351695373854378,6.326522174798087,44.68384784475904,1.266856042031631,356.2183923643173
,,3.356687269335557,.5095645495704676,6.957859601351547,59.1116437084052,337.6226821845488,357.770014703267
,,43.76884148088445,.9565415549715973,66.47506855705865,337.7510837183456,140.8020109307673,.3009309853938811
,,4.797782060333667,.734881759064938,8.805148714792844,259.7096838406745,162.3648341042717,356.1456656502754
,,3.590474999127376,.5436621498332735,7.27531698612236,330.8935099185687,162.3372951936508,2.839345170657043
,,8.028078069178731,.4476584684361328,38.81317663371519,262.9341040005555,238.2790771198557,1.691475580816303
,,3.078224129104039,.9787495374822994,23.34562318136519,312.5525907382889,146.614161143522,119.2654854953976
,,6.688343414831887,.6371907561376727,22.22848526222216,297.4382688260932,128.5939504781533,359.5896952786609
,,41.79126298868307,.944303776369533,156.8729976057147,18.81467649044399,192.4959761357155,.01315712419299685
,,40.17714974338087,.9850730694214023,127.4534004104854,105.9619994766535,48.95522285460488,.08158286076162442
,,106.0419691976622,.9827361998744272,171.3754974633105,357.9494046919338,219.5817671848596,359.9170652624505
,,346.1407805014679,.9830270582313303,59.36693628755399,214.0553235077692,336.3445849197566,.03610186717642501
,,-2768.771119124966,1.001970147701966,79.34694922857166,53.58234227557598,260.3793523493157,-.0008784109477038679
,,80.18346392440269,.971997458525133,84.99049126535363,219.0641275799134,297.3669676231787,.251442355168156
,,512.1897873070631,.997512330328695,85.76480576086456,278.6790016737545,129.7722945374815,.001153513663202778
,,,1.0,108.3155818996963,120.6578621501705,175.5270429434973,
,,3.671873807451877,.6397075026628116,5.746527493270266,172.7924256369106,27.063673719088,.4319744649310593
,,1459.566848462005,.997775934135385,66.82192095216585,123.8055110402264,147.6935879257031,359.9968805560636
,,,1.0,144.3990834080694,.7320709420352063,268.4479107350868,
,,41.5872180197963,.9627547942753083,34.82477846631517,30.12412033487411,127.4716939915561,359.9618330833264
,,-1694.605032760923,1.000839370295265,103.8793996583015,257.8563216054333,66.17417335924007,.001045174740669258
,,3.419223696333709,.6209298158612659,16.15851412674687,259.3047567634068,346.9543180191831,7.832650951212753
,,278.3163630860368,.9975008681159392,107.9605166770692,310.2321067002862,133.3969502817701,359.9691323155565
,,7.824366030917391,.6868773563570231,16.21756142595798,183.7638984049256,154.5525410318214,5.061472418763081
,,-1907.042428153256,1.001344383345154,95.8233872465357,172.9365393439154,223.7316360420604,-.001423444033461702
,,-6285.799591432994,1.000246788132046,106.1681444598937,325.9965918283905,90.72354624892876,.001741851698326791
,,-4302.991807810152,1.001520797473718,163.4528481679468,60.36403544772519,76.03039463036147,-.0002147373732412002
,,5.541115441960819,.496510336819382,14.44327839374892,174.0842308025026,157.9082665675369,5.286929394117366
,,3.138937041964016,.5791972224164338,10.96932000402221,127.6729155242732,320.0111548062495,4.090153687660332
,,7.465378651273384,.6090609774943676,40.90482250601967,160.1398711008893,209.2740268800008,1.421896876627269
,,-995.8983735013639,1.000406751994624,77.03083803769042,322.622710199475,130.6936771145205,-.002530103067458741
,,4.160471895748858,.4703388043747543,28.44886000214533,121.6125025002459,230.3754366650767,9.10123102069219
,,-4567.856173258412,1.001417407904047,60.38462816684519,225.1324978111661,129.7599256898734,-6.461481375352721E-5
,,4.775140416736892,.1205785866433164,16.8061519739536,36.4113499643703,328.4262425261875,19.59306208811871
,,3680.100152492775,.9983097163958276,89.89396134600784,54.40732807362622,282.5290938085489,.0007670611920178346
,,7.596032526795666,.7689912314809478,28.10638887676225,215.9856266768863,215.470859025233,357.3239841686268
,,4300.58059387198,.9994695738467504,148.7418287830549,60.09301808676499,32.4478369810578,359.9998565180216
,,,1.0,91.28165187757223,43.32692129372599,271.1901554883059,
,,167.8849826414589,.9915750406777628,51.26076679677453,49.32288704174044,77.70142478630336,359.9645433952815
,,5.09304439147228,.6761538728193216,10.0939387411133,55.68409536089575,259.9325633598295,5.21999458408546
,,10598.88870567952,.9994250116148633,25.47262666521365,121.1740842987545,23.81373089836404,359.9998721924778
,,-493.8610278485896,1.00796007548076,130.0998283948903,321.0070689660461,60.6513484368345,-.004244347956701403
,,15533.13500474441,.9995553292212377,164.4905262294449,199.5800259866544,121.3259483868468,359.9999278732093
,,3.080271112842361,.7402970340549665,9.592585691319904,31.7582673547159,118.0163889372996,350.5059423551133
,,375.3775544970785,.9932854416741725,107.3165980658915,160.2770065368889,127.3912643099626,359.999877817304
,,6.507140272858013,.6405193553327783,29.92960743900335,262.1265408109255,171.9619107377653,355.3273987807143
,,4.375740613611659,.554371437413074,10.33442863778841,47.41358622043702,13.11117629718852,18.53758958791098
,,2.290441574326925,.124568383678053,5.25425213134787,320.2838835527604,133.0498046337918,88.92153007250323
,,6.056760019298826,.7322284822953157,15.02825207664723,64.82909441640173,41.2818470217938,357.6407065856059
,,292.4449454103702,.9906375583978952,96.7301548304669,346.6855205036427,271.6850345624431,359.9675335026779
,,5.100106428133667,.6643119995773116,5.784375932911736,277.9414067500691,306.7062511967295,359.2028184005223
,,2931.560001849101,.9989966127114903,101.9777659144157,277.2139128929928,211.5197436303228,359.9993352174887
,,3.110431472658605,.480311218088897,8.931634458197232,.8736290310951919,156.0447233229981,11.51524527427406
,,7.065685609913303,.2591087973064449,9.142473716035386,142.0341403515837,3.665885448096891,5.110677414087514
,,4.148266063079191,.3565642183023162,9.647093905369232,160.9001982740363,225.9328872037493,23.59843362829903
,,6.689419286170088,.4530139631958972,57.17704349090177,319.8358327251989,120.0658080832788,10.24562572053606
,,11629.67802242517,.9996347668206345,76.39487781852708,255.2345183848527,304.642707676478,8.022082659540778E-5
,,64.66947798584533,.8894653981179039,105.659654259259,266.7835170945164,44.4894662068394,.7146134651581402
,,67.53630243090262,.976435600493908,160.4173362637526,3.869438632337652,318.2894781711694,.07358561401664082
,,110.399160483782,.9758858076669726,71.69776938161469,169.2924334805842,296.9861636500708,.1215358784665709
,,8.640157149067097,.722373562116037,15.43702882851051,177.8993976026755,8.295090846386902,359.8087491089846
,,,1.0,96.48018197834227,117.3271902371795,49.97683705884084,
,,24.72651714927554,.8427420045719324,18.91022550915907,17.08374741017572,147.857997531489,1.054555506944846
,,68.41160856576292,.947559715455431,64.93587751125038,344.3896724396092,127.5110645006678,.2481080792227903
,,62.79812577269779,.9132667219598836,4.647577762132053,157.4102496110292,31.2569257410727,359.9395112915292
,,,1.0,89.14551991366122,237.291160852793,120.710900518752,
,,299.2516066604371,.9905004226008766,107.6253244357524,89.90220961875599,265.0258424066599,.03857539602829756
,,479.0071119154104,.9974853210550678,78.38703103859638,287.448326532752,168.6316225975344,.0007953361563194481
,,96.18983585337628,.9794076626857746,103.7452934244912,246.7810019913801,137.4253478211604,359.9665153742746
,,2632.495010449634,.9981357422678774,108.2676024619355,313.7183405759668,75.19868778359917,.0007364513546615749
,,8362.008301568836,.999671663596704,36.53168812014464,347.384087783772,233.8197070936485,359.9999472834414
,,3.850379273426119,.1928936226975309,14.2528629501107,64.30894275204847,130.083080240123,7.677281790133829
,,6.623500088637206,.2721471145483182,2.314210191782865,44.84665133680757,181.1842066196456,356.5660703809075
,,7.143608239764185,.1564584444001168,14.08713026280839,24.89947511206076,175.1246560662572,1.72231675706236
,,36.72256344937771,.9538251813034284,134.3849455670199,254.8133753124608,333.1090632971768,.4747009570117517
,,6273.90918303821,.9994601460853049,125.8515592995884,311.7948517406458,4.6164547875932,.0001430688139403083
,,8.987082098209749,.7268179497695516,13.25507005551551,106.6611895135264,157.312291539857,357.2027639767262
,,,1.0,162.2965357306005,316.4051423057921,83.75314210743537,
,,4.109228520218805,.08773123305437409,7.35424427909116,65.66585035530157,150.375041974521,5.966238308992087
,,8.133067299580707,.7773495490885352,38.69025251674175,30.7680645542261,12.57333263136618,9.834963905232618
,,2.917748524418072,.5893606450926052,10.64146960319693,281.1467418786854,328.5301956586206,355.1444523357404
,,99.84184161925975,.9742548701529308,147.060870769823,104.7614677492105,332.3058026384984,.04214076280502507
,,12809.87911331701,.9992284939040975,102.6310462357129,38.27536885525985,121.7740407950791,1.939768281157441E-5
,,80.09156589617143,.9647210692787417,102.8181181942967,125.5401433481858,95.76903754804015,.1847309431842444
,,8.217680146309727,.9037561916724222,147.0516809571623,206.4730991405697,214.7297449578989,2.922640089023927
